epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,8240.54,1.38452,1.23495,1.39725,0.53971,0.40296,0.39881,0.19789,1.94729,1.78103,1.92255,0.000167296,0.000167296,0.000167296
120,8309.46,1.39238,1.23547,1.39828,0.54249,0.40393,0.39362,0.19509,1.94409,1.7827,1.91574,0.000158216,0.000158216,0.000158216
121,8378.52,1.37156,1.22634,1.3959,0.56168,0.39854,0.39077,0.1969,1.94485,1.77733,1.91412,0.000149383,0.000149383,0.000149383
122,8447.84,1.37902,1.22994,1.39801,0.56165,0.39649,0.39344,0.19598,1.9331,1.77323,1.90762,0.000140801,0.000140801,0.000140801
123,8517.08,1.35117,1.20241,1.38197,0.57996,0.39255,0.39388,0.19796,1.9496,1.77611,1.91963,0.000132474,0.000132474,0.000132474
124,8586.26,1.36774,1.20803,1.38599,0.56265,0.38583,0.39318,0.2005,1.93755,1.77364,1.91181,0.000124405,0.000124405,0.000124405
125,8655.61,1.35493,1.1884,1.37102,0.52128,0.41342,0.39902,0.20083,1.93429,1.76744,1.90913,0.000116599,0.000116599,0.000116599
126,8724.72,1.35604,1.19698,1.37582,0.531,0.39944,0.39292,0.20108,1.93205,1.77072,1.90238,0.000109058,0.000109058,0.000109058
127,8794.08,1.34286,1.18335,1.37785,0.50462,0.3949,0.3884,0.19863,1.94357,1.77877,1.91823,0.000101785,0.000101785,0.000101785
128,8863.2,1.35798,1.19641,1.38716,0.52793,0.39861,0.38751,0.19767,1.93783,1.78574,1.92035,9.47845e-05,9.47845e-05,9.47845e-05
129,8932.34,1.34761,1.18378,1.37136,0.55577,0.38873,0.3882,0.19869,1.93509,1.78728,1.9152,8.80588e-05,8.80588e-05,8.80588e-05
130,9001.52,1.34991,1.19312,1.37292,0.54989,0.38699,0.39063,0.19769,1.93378,1.79566,1.91094,8.16111e-05,8.16111e-05,8.16111e-05
131,9070.59,1.348,1.19229,1.37315,0.56352,0.37649,0.39081,0.19837,1.9377,1.78979,1.91295,7.54441e-05,7.54441e-05,7.54441e-05
132,9139.62,1.35258,1.18946,1.38176,0.53883,0.39402,0.39163,0.19823,1.93767,1.78475,1.91421,6.95605e-05,6.95605e-05,6.95605e-05
133,9208.88,1.34554,1.17321,1.3695,0.54399,0.38015,0.39057,0.19893,1.93229,1.78883,1.90662,6.3963e-05,6.3963e-05,6.3963e-05
134,9278.06,1.32757,1.16905,1.36107,0.56304,0.37987,0.39262,0.19955,1.93576,1.79019,1.90492,5.86539e-05,5.86539e-05,5.86539e-05
135,9347.23,1.33876,1.16183,1.36682,0.54151,0.40156,0.39995,0.2003,1.92912,1.79483,1.90884,5.36357e-05,5.36357e-05,5.36357e-05
136,9416.26,1.32128,1.17503,1.36394,0.51426,0.39978,0.39106,0.19833,1.92725,1.78881,1.91015,4.89104e-05,4.89104e-05,4.89104e-05
137,9485.44,1.32315,1.15513,1.35549,0.53272,0.4011,0.39632,0.19996,1.92809,1.78983,1.90998,4.44803e-05,4.44803e-05,4.44803e-05
138,9554.64,1.31666,1.1529,1.35856,0.53748,0.40204,0.3952,0.20029,1.93055,1.79199,1.91499,4.03471e-05,4.03471e-05,4.03471e-05
139,9623.74,1.33256,1.16966,1.36858,0.52667,0.40429,0.397,0.20039,1.93155,1.79774,1.91559,3.65129e-05,3.65129e-05,3.65129e-05
140,9692.71,1.3028,1.1332,1.3436,0.52689,0.39638,0.3969,0.20156,1.93176,1.80002,1.91512,3.29791e-05,3.29791e-05,3.29791e-05
141,9756.84,1.35015,1.11302,1.40187,0.52995,0.40286,0.3958,0.19778,1.95804,1.81558,1.92532,2.97474e-05,2.97474e-05,2.97474e-05
142,9820.69,1.32874,1.08103,1.37331,0.53709,0.40313,0.39366,0.19623,1.96715,1.81723,1.93077,2.68192e-05,2.68192e-05,2.68192e-05
143,9884.63,1.31009,1.05638,1.37485,0.5349,0.39106,0.38639,0.19541,1.9673,1.81905,1.93104,2.41958e-05,2.41958e-05,2.41958e-05
144,9948.64,1.31095,1.05522,1.36901,0.54373,0.3901,0.3881,0.19727,1.96406,1.81323,1.92895,2.18783e-05,2.18783e-05,2.18783e-05
145,10012.7,1.29519,1.05606,1.35741,0.54098,0.3977,0.38977,0.1974,1.9611,1.81136,1.92616,1.98677e-05,1.98677e-05,1.98677e-05
146,10076.6,1.27808,1.02752,1.35311,0.54415,0.39135,0.38935,0.19757,1.95849,1.80431,1.92438,1.8165e-05,1.8165e-05,1.8165e-05
147,10140.6,1.28816,1.04921,1.36224,0.54227,0.39178,0.38821,0.19763,1.96045,1.80805,1.92494,1.67708e-05,1.67708e-05,1.67708e-05
148,10204.5,1.28605,1.03363,1.35257,0.55395,0.38373,0.38876,0.19758,1.95728,1.80153,1.9213,1.56858e-05,1.56858e-05,1.56858e-05
149,10268.6,1.28622,1.03296,1.35632,0.55701,0.38252,0.39049,0.1987,1.95217,1.79947,1.91721,1.49105e-05,1.49105e-05,1.49105e-05
150,10332.5,1.28524,1.02689,1.35237,0.5613,0.38188,0.39145,0.19964,1.95016,1.79514,1.91569,1.44451e-05,1.44451e-05,1.44451e-05
